Port-level Imports,,,,
Current date: 10/04/2024 4:52 PM (Eastern Daylight Time),,,,
Port,Commodity,Time,Country,Customs Value (Gen) ($US)
Total All Ports,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2017,Vietnam,"161,612,950"
Total All Ports,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2018,Vietnam,"169,707,102"
Total All Ports,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2019,Vietnam,"167,375,789"
Total All Ports,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2020,Vietnam,"890,027,944"
Total All Ports,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2021,Vietnam,"451,393,539"
Total All Ports,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2022,Vietnam,"446,019,829"
Total All Ports,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2023,Vietnam,"350,494,227"
Total All Ports,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2024 through July,Vietnam,"233,570,278"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2003,Vietnam,"327,706,529"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2004,Vietnam,"474,807,272"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2005,Vietnam,"721,315,187"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2006,Vietnam,"959,747,988"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2007,Vietnam,"1,041,525,326"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2008,Vietnam,"1,213,027,733"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2009,Vietnam,"1,289,331,072"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2010,Vietnam,"1,622,951,908"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2011,Vietnam,"2,045,875,910"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2012,Vietnam,"2,410,472,916"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2013,Vietnam,"2,930,987,319"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2014,Vietnam,"3,623,237,788"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2015,Vietnam,"4,473,911,636"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2016,Vietnam,"4,911,056,915"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2017,Vietnam,"5,524,842,854"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2018,Vietnam,"6,202,776,360"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2019,Vietnam,"6,987,485,167"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2020,Vietnam,"6,503,473,155"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2021,Vietnam,"7,494,644,224"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2022,Vietnam,"10,909,344,160"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2023,Vietnam,"7,680,937,742"
Total All Ports,"64 Footwear, Gaiters Etc. And Parts Thereof",2024 through July,Vietnam,"4,934,487,743"
Total All Ports,65 Headgear And Parts Thereof,2003,Vietnam,"38,517,035"
Total All Ports,65 Headgear And Parts Thereof,2004,Vietnam,"63,439,545"
Total All Ports,65 Headgear And Parts Thereof,2005,Vietnam,"68,449,788"
Total All Ports,65 Headgear And Parts Thereof,2006,Vietnam,"77,160,642"
Total All Ports,65 Headgear And Parts Thereof,2007,Vietnam,"86,356,106"
Total All Ports,65 Headgear And Parts Thereof,2008,Vietnam,"90,052,639"
Total All Ports,65 Headgear And Parts Thereof,2009,Vietnam,"85,039,741"
Total All Ports,65 Headgear And Parts Thereof,2010,Vietnam,"106,021,314"
Total All Ports,65 Headgear And Parts Thereof,2011,Vietnam,"123,794,340"
Total All Ports,65 Headgear And Parts Thereof,2012,Vietnam,"121,854,170"
Total All Ports,65 Headgear And Parts Thereof,2013,Vietnam,"129,550,111"
Total All Ports,65 Headgear And Parts Thereof,2014,Vietnam,"152,406,765"
Total All Ports,65 Headgear And Parts Thereof,2015,Vietnam,"184,390,614"
Total All Ports,65 Headgear And Parts Thereof,2016,Vietnam,"207,059,747"
Total All Ports,65 Headgear And Parts Thereof,2017,Vietnam,"215,635,104"
Total All Ports,65 Headgear And Parts Thereof,2018,Vietnam,"212,124,997"
Total All Ports,65 Headgear And Parts Thereof,2019,Vietnam,"252,079,848"
Total All Ports,65 Headgear And Parts Thereof,2020,Vietnam,"263,501,729"
Total All Ports,65 Headgear And Parts Thereof,2021,Vietnam,"332,730,040"
Total All Ports,65 Headgear And Parts Thereof,2022,Vietnam,"531,024,864"
Total All Ports,65 Headgear And Parts Thereof,2023,Vietnam,"461,881,569"
Total All Ports,65 Headgear And Parts Thereof,2024 through July,Vietnam,"255,118,371"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2003,Vietnam,"67,811"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2004,Vietnam,"261,366"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2005,Vietnam,"445,691"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2006,Vietnam,"668,736"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2007,Vietnam,"770,390"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2008,Vietnam,"1,582,183"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2009,Vietnam,"1,016,359"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2010,Vietnam,"1,787,553"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2011,Vietnam,"1,849,079"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2012,Vietnam,"2,155,000"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2013,Vietnam,"2,552,055"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2014,Vietnam,"3,459,953"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2015,Vietnam,"4,948,929"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2016,Vietnam,"4,348,930"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2017,Vietnam,"4,471,425"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2018,Vietnam,"5,861,914"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2019,Vietnam,"6,393,362"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2020,Vietnam,"5,244,491"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2021,Vietnam,"7,791,444"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2022,Vietnam,"12,595,096"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2023,Vietnam,"7,839,852"
Total All Ports,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2024 through July,Vietnam,"5,482,830"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2003,Vietnam,"128,187"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2004,Vietnam,"213,582"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2005,Vietnam,"257,115"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2006,Vietnam,"504,395"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2007,Vietnam,"746,497"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2008,Vietnam,"1,683,555"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2009,Vietnam,"1,995,629"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2010,Vietnam,"2,325,816"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2011,Vietnam,"3,027,411"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2012,Vietnam,"5,916,524"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2013,Vietnam,"8,485,027"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2014,Vietnam,"10,303,068"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2015,Vietnam,"12,446,636"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2016,Vietnam,"17,046,964"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2017,Vietnam,"20,583,336"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2018,Vietnam,"24,866,455"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2019,Vietnam,"29,686,393"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2020,Vietnam,"28,208,308"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2021,Vietnam,"41,177,483"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2022,Vietnam,"46,099,023"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2023,Vietnam,"51,608,450"
Total All Ports,"67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2024 through July,Vietnam,"41,653,562"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2003,Vietnam,"2,003,708"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2004,Vietnam,"2,037,174"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2005,Vietnam,"3,082,021"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2006,Vietnam,"2,776,666"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2007,Vietnam,"4,261,474"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2008,Vietnam,"5,497,209"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2009,Vietnam,"7,617,340"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2010,Vietnam,"10,142,943"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2011,Vietnam,"13,141,650"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2012,Vietnam,"21,069,445"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2013,Vietnam,"36,503,547"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2014,Vietnam,"47,054,721"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2015,Vietnam,"73,224,738"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2016,Vietnam,"93,258,730"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2017,Vietnam,"111,412,868"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2018,Vietnam,"120,004,749"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2019,Vietnam,"229,547,026"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2020,Vietnam,"291,557,041"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2021,Vietnam,"445,718,832"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2022,Vietnam,"476,261,154"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2023,Vietnam,"466,382,455"
Total All Ports,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2024 through July,Vietnam,"281,053,401"
Total All Ports,69 Ceramic Products,2003,Vietnam,"21,217,003"
Total All Ports,69 Ceramic Products,2004,Vietnam,"27,039,968"
Total All Ports,69 Ceramic Products,2005,Vietnam,"33,756,231"
Total All Ports,69 Ceramic Products,2006,Vietnam,"44,006,191"
Total All Ports,69 Ceramic Products,2007,Vietnam,"50,699,405"
Total All Ports,69 Ceramic Products,2008,Vietnam,"43,652,505"
Total All Ports,69 Ceramic Products,2009,Vietnam,"33,643,903"
Total All Ports,69 Ceramic Products,2010,Vietnam,"37,626,884"
Total All Ports,69 Ceramic Products,2011,Vietnam,"41,034,339"
Total All Ports,69 Ceramic Products,2012,Vietnam,"44,017,751"
Total All Ports,69 Ceramic Products,2013,Vietnam,"49,427,722"
Total All Ports,69 Ceramic Products,2014,Vietnam,"55,714,770"
Total All Ports,69 Ceramic Products,2015,Vietnam,"52,706,098"
Total All Ports,69 Ceramic Products,2016,Vietnam,"57,266,911"
Total All Ports,69 Ceramic Products,2017,Vietnam,"71,705,107"
Total All Ports,69 Ceramic Products,2018,Vietnam,"85,725,429"
Total All Ports,69 Ceramic Products,2019,Vietnam,"103,526,794"
Total All Ports,69 Ceramic Products,2020,Vietnam,"114,138,671"
Total All Ports,69 Ceramic Products,2021,Vietnam,"161,724,170"
Total All Ports,69 Ceramic Products,2022,Vietnam,"184,513,378"
Total All Ports,69 Ceramic Products,2023,Vietnam,"144,743,857"
Total All Ports,69 Ceramic Products,2024 through July,Vietnam,"107,569,627"
Total All Ports,70 Glass And Glassware,2003,Vietnam,"4,658,011"
Total All Ports,70 Glass And Glassware,2004,Vietnam,"4,028,606"
Total All Ports,70 Glass And Glassware,2005,Vietnam,"5,625,664"
Total All Ports,70 Glass And Glassware,2006,Vietnam,"6,579,981"
Total All Ports,70 Glass And Glassware,2007,Vietnam,"7,950,767"
Total All Ports,70 Glass And Glassware,2008,Vietnam,"15,473,997"
Total All Ports,70 Glass And Glassware,2009,Vietnam,"22,395,712"
Total All Ports,70 Glass And Glassware,2010,Vietnam,"28,328,619"
Total All Ports,70 Glass And Glassware,2011,Vietnam,"13,482,426"
Total All Ports,70 Glass And Glassware,2012,Vietnam,"15,054,894"
Total All Ports,70 Glass And Glassware,2013,Vietnam,"18,023,380"
Total All Ports,70 Glass And Glassware,2014,Vietnam,"18,664,077"
Total All Ports,70 Glass And Glassware,2015,Vietnam,"23,685,413"
Total All Ports,70 Glass And Glassware,2016,Vietnam,"30,189,852"
Total All Ports,70 Glass And Glassware,2017,Vietnam,"37,710,495"
Total All Ports,70 Glass And Glassware,2018,Vietnam,"40,847,168"
Total All Ports,70 Glass And Glassware,2019,Vietnam,"40,718,760"
Total All Ports,70 Glass And Glassware,2020,Vietnam,"54,771,181"
Total All Ports,70 Glass And Glassware,2021,Vietnam,"75,876,574"
Total All Ports,70 Glass And Glassware,2022,Vietnam,"75,225,263"
Total All Ports,70 Glass And Glassware,2023,Vietnam,"84,736,141"
Total All Ports,70 Glass And Glassware,2024 through July,Vietnam,"82,179,835"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2003,Vietnam,"5,471,994"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2004,Vietnam,"15,972,996"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2005,Vietnam,"18,259,156"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2006,Vietnam,"23,460,319"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2007,Vietnam,"19,684,093"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2008,Vietnam,"24,449,225"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2009,Vietnam,"43,114,338"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2010,Vietnam,"48,251,442"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2011,Vietnam,"62,528,419"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2012,Vietnam,"107,012,859"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2013,Vietnam,"76,498,392"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2014,Vietnam,"125,104,515"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2015,Vietnam,"155,967,455"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2016,Vietnam,"145,515,145"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2017,Vietnam,"158,011,854"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2018,Vietnam,"164,780,029"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2019,Vietnam,"166,342,072"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2020,Vietnam,"151,828,172"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2021,Vietnam,"190,307,764"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2022,Vietnam,"199,886,428"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2023,Vietnam,"234,166,483"
Total All Ports,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2024 through July,Vietnam,"119,239,588"
Total All Ports,72 Iron And Steel,2003,Vietnam,"20,776"
Total All Ports,72 Iron And Steel,2004,Vietnam,"258,147"
Total All Ports,72 Iron And Steel,2005,Vietnam,"617,703"
Total All Ports,72 Iron And Steel,2006,Vietnam,"5,963,067"
Total All Ports,72 Iron And Steel,2007,Vietnam,"666,166"
Total All Ports,72 Iron And Steel,2008,Vietnam,"3,997,114"
Total All Ports,72 Iron And Steel,2009,Vietnam,"1,665,182"
Total All Ports,72 Iron And Steel,2010,Vietnam,"5,847,727"
Total All Ports,72 Iron And Steel,2011,Vietnam,"13,931,003"
Total All Ports,72 Iron And Steel,2012,Vietnam,"28,769,847"
Total All Ports,72 Iron And Steel,2013,Vietnam,"26,396,594"
Total All Ports,72 Iron And Steel,2014,Vietnam,"57,048,289"
Total All Ports,72 Iron And Steel,2015,Vietnam,"97,912,483"
Total All Ports,72 Iron And Steel,2016,Vietnam,"454,543,313"
Total All Ports,72 Iron And Steel,2017,Vietnam,"440,918,261"
Total All Ports,72 Iron And Steel,2018,Vietnam,"726,725,380"
Total All Ports,72 Iron And Steel,2019,Vietnam,"366,981,386"
Total All Ports,72 Iron And Steel,2020,Vietnam,"164,828,816"
Total All Ports,72 Iron And Steel,2021,Vietnam,"896,398,058"
Total All Ports,72 Iron And Steel,2022,Vietnam,"1,082,772,052"
Total All Ports,72 Iron And Steel,2023,Vietnam,"379,716,831"
Total All Ports,72 Iron And Steel,2024 through July,Vietnam,"559,614,235"
Total All Ports,73 Articles Of Iron Or Steel,2003,Vietnam,"6,858,728"
Total All Ports,73 Articles Of Iron Or Steel,2004,Vietnam,"12,850,457"
Total All Ports,73 Articles Of Iron Or Steel,2005,Vietnam,"34,921,554"
Total All Ports,73 Articles Of Iron Or Steel,2006,Vietnam,"84,085,366"
Total All Ports,73 Articles Of Iron Or Steel,2007,Vietnam,"152,504,596"
Total All Ports,73 Articles Of Iron Or Steel,2008,Vietnam,"200,488,867"
Total All Ports,73 Articles Of Iron Or Steel,2009,Vietnam,"177,389,722"
Total All Ports,73 Articles Of Iron Or Steel,2010,Vietnam,"185,501,642"
Total All Ports,73 Articles Of Iron Or Steel,2011,Vietnam,"344,533,819"
Total All Ports,73 Articles Of Iron Or Steel,2012,Vietnam,"519,213,122"
Total All Ports,73 Articles Of Iron Or Steel,2013,Vietnam,"470,605,222"
Total All Ports,73 Articles Of Iron Or Steel,2014,Vietnam,"360,626,225"
Total All Ports,73 Articles Of Iron Or Steel,2015,Vietnam,"336,363,748"
Total All Ports,73 Articles Of Iron Or Steel,2016,Vietnam,"336,498,160"
Total All Ports,73 Articles Of Iron Or Steel,2017,Vietnam,"397,180,139"
Total All Ports,73 Articles Of Iron Or Steel,2018,Vietnam,"509,520,744"
Total All Ports,73 Articles Of Iron Or Steel,2019,Vietnam,"734,561,708"
Total All Ports,73 Articles Of Iron Or Steel,2020,Vietnam,"646,327,513"
Total All Ports,73 Articles Of Iron Or Steel,2021,Vietnam,"914,040,008"
Total All Ports,73 Articles Of Iron Or Steel,2022,Vietnam,"1,254,813,885"
Total All Ports,73 Articles Of Iron Or Steel,2023,Vietnam,"1,232,363,845"
Total All Ports,73 Articles Of Iron Or Steel,2024 through July,Vietnam,"710,786,984"
Total All Ports,74 Copper And Articles Thereof,2003,Vietnam,"117,824"
Total All Ports,74 Copper And Articles Thereof,2004,Vietnam,"238,563"
Total All Ports,74 Copper And Articles Thereof,2005,Vietnam,"357,628"
Total All Ports,74 Copper And Articles Thereof,2006,Vietnam,"245,507"
Total All Ports,74 Copper And Articles Thereof,2007,Vietnam,"166,393"
Total All Ports,74 Copper And Articles Thereof,2008,Vietnam,"1,165,406"
Total All Ports,74 Copper And Articles Thereof,2009,Vietnam,"1,942,412"
Total All Ports,74 Copper And Articles Thereof,2010,Vietnam,"28,491,852"
Total All Ports,74 Copper And Articles Thereof,2011,Vietnam,"60,658,903"
Total All Ports,74 Copper And Articles Thereof,2012,Vietnam,"51,297,348"
Total All Ports,74 Copper And Articles Thereof,2013,Vietnam,"47,542,002"
Total All Ports,74 Copper And Articles Thereof,2014,Vietnam,"53,182,291"
Total All Ports,74 Copper And Articles Thereof,2015,Vietnam,"46,445,339"
Total All Ports,74 Copper And Articles Thereof,2016,Vietnam,"84,213,242"
Total All Ports,74 Copper And Articles Thereof,2017,Vietnam,"118,697,731"
Total All Ports,74 Copper And Articles Thereof,2018,Vietnam,"150,754,539"
Total All Ports,74 Copper And Articles Thereof,2019,Vietnam,"187,992,369"
Total All Ports,74 Copper And Articles Thereof,2020,Vietnam,"258,844,668"
Total All Ports,74 Copper And Articles Thereof,2021,Vietnam,"86,305,703"
Total All Ports,74 Copper And Articles Thereof,2022,Vietnam,"99,992,092"
Total All Ports,74 Copper And Articles Thereof,2023,Vietnam,"74,357,993"
Total All Ports,74 Copper And Articles Thereof,2024 through July,Vietnam,"69,067,105"
Total All Ports,75 Nickel And Articles Thereof,2011,Vietnam,"331,464"
